application_id,user_id,program_id,application_date,motivation_score,cv_score,technical_score,diversity_score,preferred_program_track,preferred_timeslot,selected,waitlisted,final_status
A001145,U01340,P008,2026-03-01,64.1208346487146,38.869358988128226,82.91517795730924,75,Research,Slot 2,0,1,rejected
A001146,U01341,P003,2026-03-01,61.941321520056434,37.11408291622408,94.33063946741319,89,Research,Slot 5,0,1,rejected
A001147,U01342,P005,2026-03-01,74.2823421447469,32.774622574061986,57.89738209153061,60,Research,Slot 2,0,1,rejected
A001148,U01343,P005,2026-03-01,57.206497529430784,46.290688963923316,77.81830817549171,71,Research,Slot 3,0,1,rejected
A001149,U01345,P003,2026-03-01,77.77336054612869,47.842746751048814,60.868116661604034,79,Research,Slot 4,0,1,rejected
A001150,U01346,P003,2026-03-01,67.64329614130386,53.927309403819905,83.83757620688135,43,Research,Slot 4,1,0,accepted
A001151,U01347,P003,2026-03-01,78.44119551681123,50.1483338796472,75.97452676216787,65,Research,Slot 1,1,0,accepted
A001152,U01348,P004,2026-03-01,65.02488323622103,53.93808837991264,69.89095846850438,59,Research,Slot 3,0,1,rejected
A001153,U01350,P004,2026-03-01,73.37133095199582,48.15774206972885,56.50822652418789,84,Research,Slot 2,0,1,rejected
A001154,U01351,P008,2026-03-01,57.052889611558186,37.81181666782344,93.1904243336126,69,Research,Slot 1,0,1,rejected
A001155,U01352,P002,2026-03-01,48.905244551602564,57.61489738939361,70.145586308959,71,Research,Slot 2,0,1,rejected
A001156,U01353,P003,2026-03-01,48.18645035417155,48.027493596477,92.20429909588864,81,Research,Slot 5,0,1,rejected
A001157,U01354,P008,2026-03-01,60.16006873467948,51.94578058766931,41.15972364086072,47,Research,Slot 2,0,1,rejected
A001158,U01355,P001,2026-03-01,50.57846144810398,51.93032628832447,60.13184231527296,63,Research,Slot 5,0,1,rejected
A001159,U01356,P004,2026-03-01,62.349281250881155,46.1241910874443,47.8058767902793,79,Research,Slot 3,0,1,rejected
A001160,U01357,P005,2026-03-01,49.7536424849519,58.15356361603539,58.346153617590005,46,Research,Slot 5,0,1,rejected
A001161,U01358,P007,2026-03-01,62.452358478942365,59.496414986165334,89.04316281994953,41,Research,Slot 1,1,0,accepted
A001162,U01359,P008,2026-03-01,60.65784689474749,43.991703609040854,67.8490665281746,54,Research,Slot 4,0,1,rejected
A001163,U01360,P006,2026-03-01,56.343130151275446,51.82801712730741,69.71603227979624,43,Research,Slot 5,0,1,rejected
A001164,U01361,P001,2026-03-01,59.76822295215139,51.465618255865394,61.21138345010351,40,Research,Slot 2,0,1,rejected
A001165,U01363,P007,2026-03-01,69.99085059982896,35.75891828991434,71.99903303914581,48,Research,Slot 5,0,1,rejected
A001166,U01364,P003,2026-03-01,57.628560905638246,53.286261153761025,62.880638300652635,46,Research,Slot 2,0,1,rejected
A001167,U01365,P007,2026-03-01,56.898841692207746,60.43718945542453,62.070395549135725,60,Research,Slot 3,0,1,rejected
A001168,U01366,P002,2026-03-01,60.32264810771253,41.0616677936091,99.33083577065182,84,Research,Slot 4,1,0,accepted
A001169,U01368,P008,2026-03-01,56.199280331075464,56.08479681306488,40.36373541967713,86,Research,Slot 5,0,1,rejected
A001170,U01369,P006,2026-03-01,85.18714099294463,67.80624955917214,79.40773831329227,67,Research,Slot 5,1,0,accepted
A001171,U01370,P001,2026-03-01,63.00977713231695,64.46356709146143,68.39818046960043,54,Research,Slot 3,1,0,accepted
A001172,U01371,P003,2026-03-01,52.32261981370618,42.38354761064237,55.949541427987235,50,Research,Slot 4,0,1,rejected
A001173,U01372,P007,2026-03-01,63.36712295420611,44.818659433331426,49.29674185746983,45,Research,Slot 2,0,1,rejected
A001174,U01374,P002,2026-03-01,61.98172269723117,59.60193351765491,74.61762869925211,52,Research,Slot 3,1,0,accepted
A001175,U01375,P007,2026-03-01,56.07770388655976,66.7817992212487,56.73634714734131,86,Research,Slot 2,0,1,rejected
A001176,U01376,P003,2026-03-01,41.054188495276975,48.39961326420656,69.27030568118721,63,Research,Slot 2,0,1,rejected
A001177,U01377,P001,2026-03-01,75.97257810476312,64.85511886865473,75.0492171904976,74,Research,Slot 4,1,0,accepted
A001178,U01378,P007,2026-03-01,81.59742312668136,40.37198236031502,44.58638403932022,40,Research,Slot 3,0,1,rejected
A001179,U01379,P001,2026-03-01,58.54028475457251,44.93909870492806,31.073982254807213,84,Research,Slot 1,0,1,rejected
A001180,U01380,P007,2026-03-01,66.78739553220598,33.96820764128792,73.9909761468039,43,Research,Slot 3,0,1,rejected
A001181,U01381,P006,2026-03-01,55.60574874213687,43.931469941687354,88.57072112742524,56,Research,Slot 5,0,1,rejected
A001182,U01383,P001,2026-03-01,42.57917542294036,45.447794191172946,84.68775414921363,90,Research,Slot 3,0,1,rejected
A001183,U01384,P004,2026-03-01,72.46812460894594,53.10068936665824,79.82926054040092,42,Research,Slot 1,1,0,accepted
A001184,U01385,P004,2026-03-01,61.97548628050149,52.00910937328415,70.58349645202404,47,Research,Slot 5,0,1,rejected
A001185,U01386,P001,2026-03-01,59.58230632534026,29.228408802640185,91.29114227585737,43,Research,Slot 5,0,1,rejected
A001186,U01387,P004,2026-03-01,58.998272312132436,52.14925964776706,87.16376437942304,59,Research,Slot 3,1,0,accepted
A001187,U01388,P002,2026-03-01,59.18614305715879,51.476381003869164,45.45745147159002,44,Research,Slot 4,0,1,rejected
A001188,U01389,P008,2026-03-01,48.80874187919688,38.78201976402322,75.37856471140685,56,Research,Slot 4,0,1,rejected
A001189,U01390,P005,2026-03-01,51.50091747239875,41.913399583422866,94.27433513040809,61,Research,Slot 5,0,1,rejected
A001190,U01391,P008,2026-03-01,54.821947346698835,55.10903379086582,67.20843602130685,84,Research,Slot 1,0,1,rejected
A001191,U01392,P008,2026-03-01,68.841243210314,46.42033111246602,71.85124338415307,79,Research,Slot 1,0,1,rejected
A001192,U01393,P006,2026-03-01,52.924221089814864,52.68667925103835,63.48933827351114,90,Research,Slot 2,0,1,rejected
A001193,U01394,P003,2026-03-01,51.8601984531487,67.8937694371582,71.15882994107874,64,Research,Slot 4,0,1,rejected
A001194,U01395,P007,2026-03-01,69.94868693787939,44.661553561850816,82.83964573916242,57,Research,Slot 1,1,0,accepted
A001195,U01396,P007,2026-03-01,50.06916547162846,57.074285342229366,91.5565264632953,84,Research,Slot 3,1,0,accepted
A001196,U01397,P002,2026-03-01,69.67911790098064,50.765573439434164,75.7292426142343,50,Research,Slot 4,1,0,accepted
A001197,U01398,P007,2026-03-01,40.50409827273967,56.67218939304529,100.0,48,Research,Slot 1,1,0,accepted
A001198,U01399,P001,2026-03-01,72.69044485001615,47.12306211265151,79.83736043903563,77,Research,Slot 3,1,0,accepted
A001199,U01400,P002,2026-03-01,51.55297001297017,63.15821840016223,81.62176938832218,69,Research,Slot 5,1,0,accepted
A001200,U01401,P001,2026-03-01,60.63240514463764,53.184628381496275,96.46743935418644,47,Research,Slot 2,1,0,accepted
A001201,U01402,P003,2026-03-01,66.53378014520221,60.52337940046418,91.6804856888874,48,Research,Slot 2,1,0,accepted
A001202,U01403,P005,2026-03-01,69.48649896410103,44.38153887082233,64.37931316543197,60,Research,Slot 3,0,1,rejected
A001203,U01404,P001,2026-03-01,53.03058539861903,49.254073229919236,49.569780536142105,49,Research,Slot 5,0,1,rejected
A001204,U01405,P005,2026-03-01,59.645798593084905,44.72933881760226,73.43597535178216,88,Research,Slot 3,0,1,rejected
A001205,U01407,P003,2026-03-01,46.38324969536369,66.92313019104876,71.25330309075196,77,Research,Slot 2,0,1,rejected
A001206,U01408,P007,2026-03-01,67.72212171104626,55.30181695403382,72.40278828923468,66,Research,Slot 4,1,0,accepted
A001207,U01409,P002,2026-03-01,60.42697274458444,47.19136244425036,62.48258541761684,80,Research,Slot 2,0,1,rejected
A001208,U01410,P006,2026-03-01,43.27814490923868,41.94013103189816,89.70764299476988,68,Research,Slot 3,0,1,rejected
A001209,U01411,P006,2026-03-01,67.93262495955031,42.44539198607118,88.55071539677702,82,Research,Slot 4,1,0,accepted
A001210,U01412,P003,2026-03-01,53.294568385833166,48.48602508058591,100.0,47,Research,Slot 1,1,0,accepted
A001211,U01413,P005,2026-03-01,47.34363554910189,42.519090171513376,55.266938287074424,73,Research,Slot 4,0,1,rejected
A001212,U01414,P003,2026-03-01,66.35245536603956,39.737576246971,87.91658933189046,73,Research,Slot 1,0,1,rejected
A001213,U01415,P004,2026-03-01,76.30125746009827,46.45409367497019,58.02367432895881,55,Research,Slot 4,0,1,rejected
A001214,U01416,P004,2026-03-01,80.11982430762255,77.45158353008374,59.54447397263113,76,Research,Slot 3,1,0,accepted
A001215,U01418,P005,2026-03-01,50.16645142965295,42.46620419232609,70.62023177956726,70,Research,Slot 1,0,1,rejected
A001216,U01419,P004,2026-03-01,61.82615783665396,38.755965042597275,100.0,82,Research,Slot 5,1,0,accepted
A001217,U01421,P001,2026-03-01,59.20671240857951,56.70992119717739,65.2505447203966,71,Research,Slot 1,0,1,rejected
A001218,U01422,P008,2026-03-01,55.965042059373715,65.04067604520198,60.11089641465418,57,Research,Slot 5,0,1,rejected
A001219,U01423,P004,2026-03-01,47.184225409495276,48.864963905443055,78.62527369656858,60,Research,Slot 1,0,1,rejected
A001220,U01424,P002,2026-03-01,56.090437240660975,51.97853479527855,58.34886139121263,89,Research,Slot 4,0,1,rejected
A001221,U01425,P002,2026-03-01,51.39899678671935,57.017053967895514,56.94328652963758,86,Research,Slot 2,0,1,rejected
A001222,U01426,P006,2026-03-01,71.35130743776611,61.37498302837262,61.2528546327869,70,Research,Slot 5,0,1,rejected
A001223,U01427,P005,2026-03-01,62.247421195821744,54.145027205628665,76.64557890628647,54,Research,Slot 1,0,1,rejected
A001224,U01429,P004,2026-03-01,61.827571786858265,62.246489782521714,47.32898438598161,45,Research,Slot 1,0,1,rejected
A001225,U01430,P002,2026-03-01,58.422318197103806,48.01057056171199,87.09859097182772,56,Research,Slot 2,0,1,rejected
A001226,U01431,P006,2026-03-01,62.53185435140592,43.16078474650525,54.38869241002129,89,Research,Slot 2,0,1,rejected
A001227,U01432,P004,2026-03-01,52.550212325149445,41.60391627959328,78.26453110858762,58,Research,Slot 2,0,1,rejected
A001228,U01433,P007,2026-03-01,63.45280389938077,37.8771310118797,48.23929284706391,85,Research,Slot 2,0,1,rejected
A001229,U01434,P001,2026-03-01,51.18458727926167,50.326862344385766,78.21625080391728,45,Research,Slot 3,0,1,rejected
A001230,U01435,P008,2026-03-01,38.66162712001629,34.04649107741354,60.265071793753044,62,Research,Slot 1,0,1,rejected
A001231,U01437,P005,2026-03-01,57.72672412685664,65.57390157649667,59.08177123294714,75,Research,Slot 3,0,1,rejected
A001232,U01438,P004,2026-03-01,56.47166094148643,62.10817259191998,74.57302590816714,55,Research,Slot 2,0,1,rejected
A001233,U01440,P004,2026-03-01,58.32752095260827,60.44666235675407,66.23943487016268,82,Research,Slot 1,0,1,rejected
A001234,U01441,P008,2026-03-01,63.708677924710244,40.086656077657494,73.86401428261992,81,Research,Slot 5,0,1,rejected
A001235,U01442,P007,2026-03-01,50.76102883479325,40.83091703919759,70.51216219019007,87,Research,Slot 5,0,1,rejected
A001236,U01444,P003,2026-03-01,65.8664957033867,50.52961089914612,88.42809845713742,53,Research,Slot 5,1,0,accepted
A001237,U01447,P005,2026-03-01,60.5461178291007,56.57321095119539,54.13372029130396,84,Research,Slot 2,0,1,rejected
A001238,U01448,P003,2026-03-01,69.18418304572063,36.3244624374898,58.142674218011834,44,Research,Slot 3,0,1,rejected
A001239,U01449,P007,2026-03-01,52.24478150621489,47.31724974793517,74.40820889189555,44,Research,Slot 5,0,1,rejected
A001240,U01450,P001,2026-03-01,45.23912362196706,47.85874968905753,92.57373894485885,71,Research,Slot 4,0,1,rejected
A001241,U01451,P003,2026-03-01,35.224938813709834,39.614591429642445,72.7625515334373,43,Research,Slot 5,0,1,rejected
A001242,U01452,P001,2026-03-01,63.34983555497925,68.39910999168883,81.12798195612906,53,Research,Slot 3,1,0,accepted
A001243,U01453,P002,2026-03-01,58.87018876893389,58.94458843105129,88.92016313987389,40,Research,Slot 1,1,0,accepted
A001244,U01454,P005,2026-03-01,62.62016574358476,59.33422954475864,93.34374746873299,82,Research,Slot 4,1,0,accepted
A001245,U01455,P004,2026-03-01,63.055932836113406,54.20876757932149,96.64258957840435,53,Research,Slot 3,1,0,accepted
A001246,U01456,P008,2026-03-01,56.3224799648528,57.66177597621218,93.41610105489946,69,Research,Slot 1,1,0,accepted
A001247,U01457,P008,2026-03-01,68.49644782706652,30.871486466521706,51.538957282199846,64,Research,Slot 3,0,1,rejected
A001248,U01458,P008,2026-03-01,53.35299094848986,48.78924567609446,72.77294768030454,52,Research,Slot 4,0,1,rejected
A001249,U01459,P001,2026-03-01,54.10421004063872,54.868420689674906,89.50054671185146,71,Research,Slot 4,1,0,accepted
A001250,U01460,P003,2026-03-01,53.11701872163672,37.48351558083531,100.0,46,Research,Slot 4,0,1,rejected
A001251,U01461,P008,2026-03-01,69.68441408347594,51.94898286432652,70.60136055716258,61,Research,Slot 3,0,1,rejected
A001252,U01462,P002,2026-03-01,59.65892799010455,52.8361720550501,74.13997359054767,53,Research,Slot 3,0,1,rejected
A001253,U01463,P005,2026-03-01,66.5588399069139,50.758229309804385,60.55423280079091,77,Research,Slot 3,0,1,rejected
A001254,U01464,P001,2026-03-01,56.44893526484732,47.75543296998428,77.30912267964143,88,Research,Slot 2,0,1,rejected
A001255,U01465,P001,2026-03-01,71.62877693747156,54.24359439923299,64.34546021577829,73,Research,Slot 4,0,1,rejected
A001256,U01466,P001,2026-03-01,58.685081880107745,41.96196552343631,69.37771461303473,72,Research,Slot 5,0,1,rejected
A001257,U01467,P006,2026-03-01,56.66325869026063,43.31793404630689,68.34902571986024,60,Research,Slot 2,0,1,rejected
A001258,U01468,P008,2026-03-01,54.467589981602,44.262968557073485,58.991711321992,88,Research,Slot 3,0,1,rejected
A001259,U01469,P006,2026-03-01,49.09969450953211,52.68941962749271,72.12641190847644,59,Research,Slot 3,0,1,rejected
A001260,U01470,P002,2026-03-01,48.51689212484556,45.44765825252389,96.88095543613564,85,Research,Slot 2,0,1,rejected
A001261,U01471,P006,2026-03-01,58.08154216187945,32.1741273344701,39.935666928282295,69,Research,Slot 2,0,1,rejected
A001262,U01472,P007,2026-03-01,54.762957171104745,36.342040719490555,61.42477965510754,81,Research,Slot 5,0,1,rejected
A001263,U01473,P001,2026-03-01,55.31768497229638,48.808122340345825,61.870489212681555,49,Research,Slot 3,0,1,rejected
A001264,U01476,P008,2026-03-01,68.99779203326312,33.0394516048044,54.2099461827857,72,Research,Slot 1,0,1,rejected
A001265,U01477,P006,2026-03-01,49.42063337991091,50.85926609332407,52.11784832698085,46,Research,Slot 3,0,1,rejected
A001266,U01478,P008,2026-03-01,56.783364194508835,47.1414404384257,90.05419559074491,48,Research,Slot 3,0,1,rejected
A001267,U01479,P007,2026-03-01,57.407468074017075,60.257994199483065,81.4626649524315,54,Research,Slot 2,1,0,accepted
A001268,U01480,P002,2026-03-01,69.06784266675429,54.05850266692899,97.42522605933867,63,Research,Slot 1,1,0,accepted
A001269,U01481,P002,2026-03-01,73.89863702350658,44.75779785882133,65.19756480150883,64,Research,Slot 3,0,1,rejected
A001270,U01482,P007,2026-03-01,65.39751124200802,39.47870236989931,90.18704497521347,68,Research,Slot 4,1,0,accepted
A001271,U01483,P006,2026-03-01,71.0039289227873,35.75028828184588,85.07611822943248,79,Research,Slot 2,0,1,rejected
A001272,U01484,P002,2026-03-01,62.54706093015281,40.761147960192986,65.25547452389704,72,Research,Slot 5,0,1,rejected
A001273,U01486,P002,2026-03-01,68.69836282982587,43.29596220356034,52.04010680654498,52,Research,Slot 3,0,1,rejected
A001274,U01487,P006,2026-03-01,54.43304531125725,53.229683850718644,66.75561562205225,89,Research,Slot 4,0,1,rejected
A001275,U01488,P002,2026-03-01,60.88357991156072,69.93702068148755,53.4301196021346,65,Research,Slot 3,0,1,rejected
A001276,U01489,P007,2026-03-01,46.473431860153504,49.265795193118954,69.44517543732951,52,Research,Slot 4,0,1,rejected
A001277,U01490,P001,2026-03-01,66.4914772107042,45.467404740529574,62.73337796276,44,Research,Slot 5,0,1,rejected
A001278,U01492,P005,2026-03-01,66.69408214783816,44.998583469633736,87.18439615602713,57,Research,Slot 4,1,0,accepted
A001279,U01493,P001,2026-03-01,48.352510076662796,39.301603038845165,85.11046992438891,67,Research,Slot 1,0,1,rejected
A001280,U01495,P003,2026-03-01,63.27010729975613,44.7516452089923,94.50923085757584,50,Research,Slot 5,1,0,accepted
A001281,U01496,P004,2026-03-01,49.12077621406344,51.773793405842795,67.17886188866936,83,Research,Slot 1,0,1,rejected
A001282,U01497,P007,2026-03-01,56.94611380795908,60.104418828265366,88.46159262740284,59,Research,Slot 1,1,0,accepted
A001283,U01498,P007,2026-03-01,57.91876264289708,29.539676644826006,84.75652638788105,76,Research,Slot 1,0,1,rejected
A001284,U01499,P002,2026-03-01,54.347124743860135,53.11204812444866,85.28573723350866,81,Research,Slot 5,0,1,rejected
A001285,U01500,P001,2026-03-01,46.18829941039562,61.52067343332024,100.0,46,Research,Slot 5,1,0,accepted
